order_id,shipping_carrier,actual_shipping_cost,delivery_days,return_handling_cost,support_tickets
10941,Standard,13.54,3,0.0,0
10942,Standard,10.78,3,0.0,0
10943,FedEx,39.29,4,13.07,2
10944,UPS,22.72,6,0.0,0
10945,DHL,34.15,2,6.52,0
10946,Standard,7.3,3,0.0,0
10947,UPS,11.37,3,0.0,0
10948,Standard,6.22,3,0.0,0
10949,FedEx,29.2,2,7.86,1
10950,Standard,15.37,6,0.0,0
10951,Standard,28.31,1,11.43,1
10952,UPS,25.45,6,0.0,0
10953,FedEx,9.83,1,0.0,0
10954,UPS,27.21,2,0.0,0
10955,UPS,11.17,5,0.0,1
10956,UPS,51.73,2,9.3,1
10957,UPS,8.73,2,0.0,1
10958,FedEx,36.77,4,6.19,1
10959,UPS,32.02,2,8.22,0
10960,Standard,7.04,2,0.0,0
10961,UPS,18.37,4,0.0,0
10962,FedEx,12.13,3,9.54,0
10963,Standard,6.44,2,0.0,2
10964,UPS,8.05,2,11.35,1
10965,Standard,6.35,3,10.83,1
10966,Standard,80.06,3,12.29,1
10967,Standard,6.11,4,0.0,0
10968,UPS,7.84,3,0.0,0
10969,Standard,14.67,6,0.0,0
10970,Standard,8.8,2,7.16,2
10971,UPS,13.41,3,0.0,0
10972,UPS,12.2,4,0.0,0
10973,FedEx,16.03,5,0.0,0
10974,Standard,51.66,2,13.06,1
10975,FedEx,10.96,4,0.0,0
10976,FedEx,14.78,2,11.3,1
10977,DHL,31.41,7,0.0,0
10978,UPS,10.89,2,0.0,0
10979,FedEx,44.39,7,0.0,0
10980,UPS,34.47,1,0.0,0
10981,FedEx,13.01,4,0.0,0
10982,FedEx,39.44,3,0.0,0
10983,UPS,15.58,2,0.0,0
10984,Standard,5.47,4,0.0,0
10985,FedEx,8.41,1,0.0,1
10986,UPS,83.4,4,0.0,0
10987,UPS,32.72,1,11.07,0
10988,UPS,21.62,2,0.0,0
10989,DHL,15.11,2,0.0,0
10990,DHL,36.22,7,6.09,1
10991,UPS,51.92,1,0.0,0
10992,FedEx,20.53,6,0.0,0
10993,Standard,10.49,2,0.0,1
10994,Standard,6.73,3,0.0,1
10995,UPS,39.84,4,0.0,0
10996,FedEx,17.17,4,6.92,1
10997,Standard,7.19,1,0.0,0
10998,Standard,21.11,2,0.0,2
10999,Standard,14.07,6,0.0,0
11000,DHL,9.61,4,0.0,0
11001,UPS,65.19,2,9.94,1
11002,Standard,23.27,3,0.0,0
11003,Standard,24.69,4,0.0,0
11004,Standard,11.42,3,0.0,0
11005,UPS,17.76,2,12.85,0
11006,Standard,24.83,4,9.48,1
11007,FedEx,12.7,2,0.0,0
11008,FedEx,23.59,4,6.46,1
11009,Standard,5.4,3,0.0,0
11010,UPS,10.46,5,0.0,0
11011,UPS,14.38,4,0.0,0
11012,UPS,8.71,4,8.23,0
11013,FedEx,26.85,6,0.0,0
11014,Standard,8.1,1,0.0,0
11015,Standard,23.29,2,0.0,0
11016,Standard,15.01,6,0.0,1
11017,UPS,15.04,4,0.0,0
11018,FedEx,9.68,2,10.52,0
11019,UPS,13.42,4,10.69,0
11020,Standard,14.02,5,8.02,1
11021,UPS,9.11,3,0.0,1
11022,FedEx,14.6,1,9.18,1
11023,FedEx,30.48,4,0.0,0
11024,UPS,11.88,5,0.0,0
11025,UPS,21.61,3,0.0,1
11026,UPS,8.98,2,0.0,0
11027,FedEx,13.12,3,0.0,0
11028,Standard,26.16,6,7.74,1
11029,Standard,23.83,5,0.0,0
11030,FedEx,49.41,5,12.15,0
11031,Standard,11.12,4,0.0,0
11032,Standard,6.92,2,0.0,0
11033,UPS,49.66,1,20.84,1
11034,Standard,16.52,4,12.9,0
11035,FedEx,10.28,2,0.0,1
11036,UPS,24.61,4,12.72,1
11037,DHL,37.38,5,0.0,0
11038,Standard,51.91,7,0.0,1
11039,FedEx,19.52,6,0.0,1
11040,Standard,36.62,5,0.0,0
11041,Standard,9.45,2,21.49,1
11042,Standard,5.87,3,0.0,1
11043,UPS,10.04,2,10.92,0
11044,UPS,75.19,5,0.0,0
11045,Standard,7.32,1,7.1,0
11046,Standard,5.69,3,12.75,0
11047,Standard,8.76,2,8.77,1
11048,Standard,17.89,8,6.49,2
11049,Standard,11.2,4,0.0,0
11050,UPS,37.34,1,0.0,0
11051,UPS,16.31,2,10.95,0
11052,Standard,5.75,2,0.0,0
11053,Standard,38.29,4,0.0,0
11054,UPS,64.37,2,13.34,0
11055,FedEx,26.9,2,11.44,1
11056,UPS,32.13,3,0.0,0
11057,Standard,7.16,2,0.0,0
11058,Standard,9.81,3,15.71,0
11059,UPS,24.69,2,0.0,0
11060,Standard,7.08,2,0.0,1
11061,FedEx,72.89,3,10.81,1
11062,UPS,30.35,1,0.0,0
11063,FedEx,12.96,3,0.0,1
11064,FedEx,18.95,2,0.0,0
11065,FedEx,25.15,5,0.0,0
11066,Standard,16.49,2,0.0,1
11067,FedEx,8.08,4,13.18,1
11068,Standard,5.24,2,0.0,0
11069,FedEx,36.25,3,7.5,1
11070,UPS,10.94,5,0.0,1
11071,UPS,154.28,3,18.01,2
11072,Standard,6.9,3,0.0,0
11073,FedEx,16.99,1,0.0,0
11074,FedEx,8.57,3,0.0,0
11075,FedEx,18.74,5,0.0,0
11076,UPS,28.79,3,13.99,0
11077,Standard,13.1,2,0.0,0
11078,Standard,16.26,5,13.01,0
11079,UPS,10.05,4,0.0,0
11080,Standard,24.19,3,8.64,1
11081,Standard,6.76,2,11.69,1
11082,Standard,8.7,1,7.96,0
11083,FedEx,9.62,3,0.0,0
11084,FedEx,27.07,3,0.0,0
11085,Standard,29.44,1,6.76,0
11086,Standard,11.09,1,0.0,0
11087,FedEx,7.9,1,0.0,0
11088,UPS,8.79,3,7.7,0
11089,DHL,38.98,7,11.27,2
11090,FedEx,35.17,3,0.0,0
11091,UPS,15.13,4,0.0,0
11092,DHL,14.29,2,0.0,0
11093,FedEx,68.69,2,12.45,1
11094,DHL,17.32,2,0.0,0
11095,UPS,7.84,1,0.0,1
11096,UPS,20.37,3,0.0,0
11097,Standard,9.08,3,0.0,0
11098,UPS,7.7,5,9.97,1
11099,DHL,9.86,1,15.74,0
11100,UPS,34.92,4,8.16,1
11101,FedEx,33.54,5,0.0,0
11102,Standard,6.59,2,0.0,1
11103,UPS,23.43,6,0.0,2
11104,Standard,6.29,2,0.0,0
11105,DHL,54.29,7,0.0,1
11106,UPS,28.41,3,0.0,0
11107,Standard,56.09,3,9.73,0
11108,FedEx,16.54,1,0.0,0
11109,DHL,16.13,3,8.12,0
11110,FedEx,35.83,3,0.0,0
11111,FedEx,77.15,6,0.0,1
11112,UPS,8.27,3,0.0,1
11113,FedEx,13.76,5,0.0,0
11114,FedEx,31.26,8,0.0,0
11115,UPS,48.72,5,6.36,1
11116,Standard,27.16,4,0.0,0
11117,UPS,8.75,3,0.0,1
11118,Standard,6.51,3,11.6,0
11119,UPS,13.15,4,20.62,0
11120,DHL,12.79,3,0.0,0
11121,Standard,9.72,3,0.0,0
11122,UPS,21.01,3,10.72,1
11123,FedEx,22.92,3,0.0,1
11124,Standard,15.37,6,13.81,2
11125,Standard,6.77,2,0.0,0
11126,UPS,13.55,5,0.0,0
11127,FedEx,29.09,6,0.0,0
11128,FedEx,8.04,1,9.08,0
11129,DHL,38.29,4,0.0,0
11130,UPS,23.56,2,0.0,1
11131,UPS,34.23,1,0.0,0
11132,UPS,10.32,5,7.9,1
11133,Standard,43.67,5,0.0,0
11134,Standard,8.61,6,11.88,1
11135,Standard,14.22,1,0.0,0
11136,FedEx,8.96,4,10.13,1
11137,DHL,37.85,6,0.0,0
11138,FedEx,11.7,3,27.93,0
11139,Standard,6.16,3,11.3,0
11140,UPS,7.73,2,11.86,1
11141,Standard,32.72,6,8.2,2
11142,UPS,11.67,3,11.71,0
11143,FedEx,37.2,5,0.0,0
11144,FedEx,8.61,3,0.0,0
11145,DHL,15.76,4,11.99,0
11146,UPS,14.83,6,0.0,0
11147,UPS,12.51,4,0.0,0
11148,UPS,7.3,1,8.28,0
11149,UPS,41.87,3,0.0,1
11150,Standard,21.24,6,0.0,0
11151,Standard,15.98,1,0.0,0
11152,Standard,9.07,5,0.0,0
11153,Standard,25.2,6,0.0,1
11154,DHL,10.34,3,0.0,0
11155,Standard,6.03,1,9.84,2
11156,Standard,15.14,4,0.0,0
11157,Standard,28.31,2,0.0,0
11158,UPS,19.26,5,0.0,0
11159,Standard,42.83,1,10.51,0
11160,FedEx,26.56,1,6.36,1
11161,FedEx,53.73,3,0.0,0
11162,UPS,53.2,7,0.0,1
11163,UPS,8.9,2,13.35,0
11164,FedEx,9.36,3,0.0,0
11165,DHL,19.47,5,0.0,0
11166,UPS,17.44,6,0.0,1
11167,FedEx,23.75,2,0.0,1
11168,UPS,20.37,5,0.0,0
11169,UPS,8.97,2,0.0,0
11170,DHL,17.54,3,12.57,0
11171,Standard,13.57,3,0.0,0
11172,Standard,5.42,1,11.39,0
11173,Standard,13.35,2,11.29,0
11174,UPS,12.5,3,10.58,1
11175,FedEx,30.63,2,0.0,0
11176,Standard,11.91,4,10.49,0
11177,Standard,58.47,5,6.4,0
11178,Standard,15.92,1,0.0,1
11179,Standard,14.66,1,0.0,0
11180,Standard,18.17,1,0.0,1
11181,Standard,12.28,3,12.16,0
11182,Standard,5.32,2,0.0,0
11183,FedEx,8.72,1,12.36,1
11184,DHL,50.6,7,0.0,1
11185,UPS,15.24,4,0.0,1
11186,FedEx,9.19,3,0.0,0
11187,Standard,7.59,2,0.0,0
11188,UPS,46.33,4,0.0,1
11189,Standard,19.8,3,0.0,0
11190,Standard,22.31,5,0.0,0
11191,Standard,6.0,1,0.0,0
11192,UPS,22.16,2,0.0,1
11193,UPS,7.59,2,0.0,0
11194,Standard,23.02,3,0.0,2
11195,DHL,58.28,2,15.41,1
11196,FedEx,8.7,3,0.0,0
11197,Standard,9.28,3,0.0,1
11198,UPS,6.52,2,0.0,0
11199,Standard,23.39,2,0.0,0
11200,UPS,13.87,2,0.0,0
11201,Standard,25.28,8,0.0,1
11202,FedEx,15.72,5,0.0,0
11203,FedEx,16.97,6,0.0,0
11204,FedEx,26.96,3,9.75,1
11205,FedEx,18.41,1,7.85,0
11206,Standard,7.9,2,0.0,0
11207,Standard,13.01,3,0.0,0
11208,Standard,15.19,5,0.0,0
11209,UPS,7.35,2,0.0,0
11210,Standard,8.12,4,0.0,1
11211,UPS,21.6,3,0.0,0
11212,Standard,8.02,2,0.0,0
11213,UPS,7.37,3,15.89,0
11214,DHL,34.3,5,10.48,1
11215,UPS,12.42,2,0.0,1
11216,Standard,42.45,1,0.0,0
11217,DHL,10.72,3,0.0,0
11218,Standard,23.83,5,0.0,0
11219,Standard,17.6,1,27.56,0
11220,UPS,28.32,6,13.18,1
11221,FedEx,17.28,2,23.41,1
11222,UPS,7.57,2,6.51,0
11223,Standard,7.26,2,0.0,0
11224,FedEx,33.02,2,7.0,0
11225,Standard,14.16,4,0.0,0
11226,Standard,15.96,2,7.68,1
11227,FedEx,13.12,2,0.0,0
11228,Standard,17.52,2,0.0,0
11229,UPS,13.47,3,0.0,1
11230,Standard,36.89,3,13.13,1
11231,Standard,9.34,1,0.0,0
11232,Standard,6.19,2,0.0,0
11233,Standard,6.35,2,11.88,0
11234,DHL,22.15,5,0.0,1
11235,Standard,7.38,3,8.16,0
11236,Standard,16.87,1,11.62,0
11237,FedEx,11.49,6,0.0,0
11238,Standard,11.94,3,0.0,0
11239,FedEx,16.19,4,0.0,0
11240,DHL,16.55,2,0.0,0
11241,UPS,34.21,2,0.0,0
11242,Standard,5.94,1,0.0,0
11243,Standard,5.69,2,0.0,0
11244,UPS,28.9,2,0.0,0
11245,FedEx,10.78,2,0.0,0
11246,Standard,6.35,1,0.0,0
11247,Standard,7.88,2,6.84,1
11248,Standard,7.82,3,0.0,0
11249,FedEx,7.33,2,0.0,0
11250,FedEx,7.54,2,0.0,0
11251,Standard,11.84,3,10.1,0
11252,FedEx,9.0,2,11.52,0
11253,Standard,10.82,3,0.0,0
11254,UPS,67.29,5,10.59,0
11255,UPS,51.47,6,7.97,0
11256,FedEx,13.76,1,9.23,0
11257,Standard,5.69,2,0.0,0
11258,UPS,12.0,3,0.0,0
11259,FedEx,10.12,4,6.44,1
11260,FedEx,31.8,5,0.0,0
11261,Standard,8.1,2,0.0,0
11262,UPS,52.61,7,14.4,2
11263,UPS,11.65,2,0.0,0
11264,DHL,36.9,4,12.77,1
11265,FedEx,11.37,2,0.0,0
11266,UPS,14.04,3,0.0,1
11267,DHL,20.19,3,0.0,0
11268,Standard,51.2,5,0.0,0
11269,UPS,12.32,3,0.0,0
11270,Standard,6.9,3,15.61,0
11271,UPS,14.22,4,12.32,2
11272,Standard,7.09,2,0.0,0
11273,Standard,26.08,4,12.89,1
11274,FedEx,7.37,1,0.0,1
11275,Standard,24.01,4,0.0,1
11276,FedEx,20.29,2,11.94,0
11277,FedEx,12.03,3,0.0,0
11278,UPS,21.52,4,0.0,1
11279,UPS,24.92,4,0.0,0
11280,FedEx,15.67,3,0.0,1
11281,FedEx,13.7,4,12.06,0
11282,UPS,58.91,8,8.05,0
11283,Standard,49.55,7,0.0,0
11284,Standard,9.81,3,8.52,2
11285,Standard,40.31,2,0.0,1
11286,UPS,11.98,4,7.14,0
11287,Standard,10.17,2,13.41,1
11288,Standard,11.44,1,0.0,0
11289,UPS,10.02,3,0.0,0
11290,FedEx,11.64,2,0.0,0
11291,Standard,19.14,1,0.0,0
11292,DHL,16.94,3,0.0,0
11293,UPS,31.48,5,0.0,0
11294,FedEx,8.08,4,0.0,0
11295,Standard,7.18,1,0.0,1
11296,Standard,17.7,4,9.81,0
11297,UPS,11.76,1,0.0,0
11298,UPS,85.15,6,0.0,0
11299,DHL,14.07,6,0.0,0
11300,Standard,6.44,2,0.0,0
11301,DHL,78.25,1,13.43,0
11302,UPS,22.19,3,0.0,0
11303,UPS,14.01,3,6.07,0
11304,DHL,13.05,4,0.0,0
11305,FedEx,16.62,2,0.0,0
11306,FedEx,22.27,2,0.0,1
11307,Standard,22.43,2,23.04,1
11308,Standard,14.06,2,24.79,1
11309,Standard,10.27,2,0.0,0
11310,DHL,17.38,4,0.0,0
11311,Standard,7.84,2,12.83,0
11312,Standard,22.45,7,0.0,1
11313,Standard,9.84,4,0.0,1
11314,Standard,11.58,5,12.99,0
11315,UPS,36.41,6,7.82,1
11316,FedEx,57.57,7,0.0,0
11317,UPS,19.5,2,0.0,0
11318,Standard,30.95,4,0.0,0
11319,UPS,40.3,4,0.0,0
11320,UPS,110.12,5,0.0,0
11321,FedEx,17.86,4,0.0,0
11322,UPS,8.39,2,12.07,0
11323,Standard,8.91,1,0.0,0
11324,DHL,26.07,7,0.0,0
11325,Standard,39.65,2,0.0,1
11326,Standard,11.77,2,0.0,0
11327,Standard,6.89,3,0.0,0
11328,Standard,23.83,5,0.0,0
11329,Standard,55.46,3,0.0,0
11330,Standard,18.7,3,0.0,0
11331,FedEx,24.19,3,0.0,0
11332,UPS,12.51,2,0.0,0
11333,FedEx,11.45,3,0.0,0
11334,Standard,32.33,5,7.35,1
11335,FedEx,26.19,2,0.0,0
11336,Standard,16.69,3,0.0,1
11337,Standard,15.14,1,0.0,0
11338,FedEx,10.14,1,0.0,0
11339,UPS,31.58,4,6.25,0
11340,FedEx,7.39,2,0.0,0
11341,FedEx,52.12,6,12.87,2
11342,UPS,17.45,4,0.0,0
11343,Standard,9.7,4,0.0,0
11344,FedEx,10.13,3,0.0,0
11345,UPS,22.27,4,0.0,0
11346,UPS,12.42,2,12.9,1
11347,Standard,7.38,3,0.0,0
11348,Standard,8.7,2,8.3,1
11349,FedEx,36.42,8,23.62,1
11350,FedEx,15.28,6,0.0,2
11351,UPS,28.42,5,0.0,0
11352,UPS,31.05,2,27.53,1
11353,Standard,26.08,5,9.68,2
11354,FedEx,13.95,5,7.54,1
11355,Standard,13.36,6,0.0,0
11356,UPS,17.7,1,10.36,1
11357,DHL,8.81,2,0.0,0
11358,DHL,63.5,5,0.0,0
11359,Standard,25.69,3,0.0,0
11360,FedEx,32.72,3,0.0,0
11361,DHL,18.3,2,8.0,1
11362,FedEx,18.73,6,15.05,0
11363,FedEx,7.37,2,0.0,1
11364,FedEx,67.42,4,0.0,0
11365,UPS,22.18,3,8.14,0
11366,Standard,78.81,4,0.0,0
11367,UPS,13.92,5,12.38,1
11368,DHL,15.32,5,0.0,0
11369,FedEx,7.82,4,0.0,0
11370,DHL,14.87,3,12.76,1
11371,FedEx,38.55,4,10.37,1
11372,Standard,6.3,2,0.0,0
11373,UPS,24.39,1,12.24,0
11374,UPS,13.29,5,0.0,0
11375,DHL,22.2,1,0.0,0
11376,DHL,42.15,8,10.99,1
11377,UPS,8.38,1,11.19,1
11378,DHL,65.65,4,0.0,0
11379,UPS,49.73,2,0.0,0
11380,Standard,12.89,3,0.0,0
11381,Standard,20.88,2,14.75,2
11382,Standard,11.43,2,0.0,0
11383,Standard,102.32,2,0.0,0
11384,Standard,9.59,5,0.0,0
11385,FedEx,14.27,3,0.0,0
11386,DHL,13.7,1,0.0,0
11387,Standard,9.29,3,0.0,0
11388,FedEx,66.5,1,17.16,1
11389,Standard,16.49,6,0.0,0
11390,UPS,14.28,3,10.21,0
11391,Standard,98.53,7,0.0,1
11392,UPS,7.85,4,0.0,0
11393,FedEx,11.36,5,0.0,0
11394,Standard,8.12,4,0.0,0
11395,UPS,9.04,3,0.0,0
11396,FedEx,9.55,2,0.0,0
11397,UPS,10.91,2,0.0,0
11398,UPS,22.57,4,0.0,0
11399,Standard,19.84,3,8.78,1
11400,FedEx,21.38,7,0.0,0
11401,Standard,14.09,7,11.63,1
11402,UPS,7.85,1,0.0,0
11403,Standard,5.38,1,8.55,0
11404,Standard,23.14,5,11.11,0
11405,FedEx,34.5,3,0.0,0
11406,FedEx,15.1,2,0.0,0
11407,UPS,19.27,5,0.0,0
11408,Standard,6.86,5,0.0,0
11409,DHL,9.47,3,0.0,0
11410,Standard,12.92,3,0.0,0
11411,Standard,11.81,2,0.0,0
11412,Standard,10.74,3,0.0,0
11413,Standard,24.6,5,0.0,0
11414,Standard,19.57,7,0.0,0
11415,Standard,8.38,2,11.75,1
11416,DHL,22.7,4,0.0,0
11417,UPS,13.02,1,0.0,0
11418,DHL,12.78,3,0.0,0
11419,UPS,63.02,2,0.0,0
11420,Standard,44.6,1,0.0,0
11421,DHL,23.37,4,0.0,0
11422,FedEx,12.18,1,0.0,0
11423,Standard,19.75,5,0.0,0
11424,UPS,21.18,3,0.0,1
11425,UPS,9.86,4,0.0,0
11426,FedEx,25.7,1,9.21,0
11427,UPS,53.83,5,8.66,0
11428,Standard,10.74,3,12.43,2
11429,DHL,26.83,5,0.0,1
11430,UPS,16.05,3,8.22,0
11431,UPS,7.04,2,0.0,0
11432,UPS,10.69,6,0.0,0
11433,Standard,5.41,3,0.0,0
11434,UPS,9.56,1,8.88,0
11435,FedEx,69.8,4,0.0,0
11436,FedEx,26.62,3,0.0,0
11437,FedEx,20.59,6,10.31,2
11438,FedEx,10.93,4,11.06,0
11439,Standard,20.19,4,0.0,0
11440,UPS,14.14,3,0.0,0
11441,DHL,46.05,6,0.0,1
11442,FedEx,14.39,4,0.0,0
11443,DHL,29.91,6,10.25,1
11444,UPS,8.98,2,0.0,0
11445,FedEx,14.55,3,6.11,1
11446,Standard,31.73,2,0.0,0
11447,Standard,5.8,2,10.67,0
11448,UPS,7.97,2,7.82,1
11449,Standard,33.26,7,0.0,0
11450,Standard,20.62,2,9.5,1
11451,DHL,12.28,2,0.0,0
11452,Standard,6.48,3,0.0,0
11453,Standard,9.87,1,7.17,0
11454,UPS,8.8,3,9.19,1
11455,Standard,31.07,6,0.0,0
11456,Standard,10.02,4,0.0,1
11457,Standard,5.8,2,0.0,0
11458,DHL,13.2,2,0.0,0
11459,DHL,24.69,5,10.29,0
11460,FedEx,7.05,3,0.0,0
11461,DHL,8.13,1,7.14,0
11462,FedEx,8.54,2,0.0,0
11463,DHL,35.14,6,0.0,1
11464,Standard,6.16,3,0.0,0
11465,Standard,49.07,3,11.88,1
11466,Standard,16.59,2,0.0,2
11467,UPS,7.76,3,7.88,1
11468,Standard,11.95,1,0.0,0
11469,DHL,15.53,2,0.0,0
11470,Standard,8.56,5,12.23,1
11471,FedEx,10.29,2,0.0,0
11472,UPS,18.5,5,0.0,0
11473,Standard,9.51,2,0.0,0
11474,UPS,6.75,2,0.0,0
11475,Standard,52.11,8,0.0,1
11476,DHL,11.34,3,0.0,0
11477,Standard,12.38,2,10.33,1
11478,FedEx,33.93,3,0.0,0
11479,UPS,36.59,3,0.0,0
11480,Standard,12.8,3,0.0,0
11481,DHL,23.75,2,0.0,0
11482,UPS,6.55,3,12.44,0
11483,Standard,25.55,5,0.0,0
11484,UPS,10.44,3,0.0,0
11485,Standard,26.08,6,7.25,2
11486,UPS,50.57,6,0.0,0
11487,Standard,14.65,3,0.0,0
11488,FedEx,11.24,4,13.66,1
11489,FedEx,76.16,4,0.0,0
11490,FedEx,9.83,2,0.0,0
11491,Standard,19.97,5,0.0,0
11492,Standard,16.84,3,0.0,0
11493,Standard,24.81,4,10.88,3
11494,UPS,20.01,3,8.86,1
11495,DHL,9.07,2,0.0,0
11496,DHL,23.46,2,11.87,1
11497,FedEx,17.85,3,0.0,0
11498,Standard,7.3,3,7.42,1
11499,Standard,10.1,1,0.0,0
11500,Standard,18.4,3,0.0,0
11501,DHL,29.73,1,9.36,0
11502,UPS,12.42,2,0.0,0
11503,UPS,8.27,3,0.0,0
11504,FedEx,13.67,1,0.0,1
11505,Standard,22.25,8,0.0,0
11506,UPS,28.67,2,0.0,0
11507,DHL,52.5,3,0.0,0
11508,Standard,17.52,4,0.0,0
11509,DHL,8.74,2,0.0,0
11510,FedEx,20.39,2,0.0,0
11511,UPS,11.75,4,11.39,0
11512,UPS,10.32,4,0.0,1
11513,Standard,9.51,2,0.0,0
11514,Standard,14.73,8,0.0,0
11515,UPS,18.05,3,0.0,0
11516,Standard,19.97,5,11.5,2
11517,FedEx,8.68,3,0.0,0
11518,Standard,8.91,4,0.0,0
11519,Standard,25.64,3,0.0,0
11520,UPS,11.2,4,0.0,0
11521,Standard,15.7,1,0.0,0
11522,UPS,16.1,3,0.0,0
11523,DHL,12.27,1,0.0,0
11524,DHL,40.4,2,0.0,0
11525,Standard,8.18,5,0.0,0
11526,Standard,27.34,3,0.0,0
11527,FedEx,13.58,1,0.0,0
11528,DHL,62.21,4,0.0,1
11529,Standard,33.1,5,13.69,2
11530,DHL,12.3,5,0.0,0
11531,UPS,8.25,3,0.0,0
11532,FedEx,17.6,6,0.0,0
11533,FedEx,8.68,2,7.18,0
11534,FedEx,55.81,1,0.0,0
11535,FedEx,10.89,5,7.8,1
11536,Standard,20.19,4,0.0,0
11537,DHL,33.29,5,0.0,0
11538,UPS,23.56,6,11.45,0
11539,FedEx,9.26,3,0.0,0
11540,FedEx,55.33,7,0.0,1
11541,Standard,34.9,6,10.08,1
11542,UPS,6.52,3,13.82,1
11543,Standard,5.89,2,10.85,1
11544,DHL,20.16,3,10.79,1
11545,UPS,7.53,3,0.0,0
11546,FedEx,15.11,5,0.0,0
11547,Standard,8.55,3,0.0,0
11548,FedEx,7.54,1,6.37,1
11549,Standard,25.05,2,0.0,0
11550,FedEx,38.06,7,0.0,0
11551,Standard,18.32,3,0.0,0
11552,Standard,14.25,4,0.0,0
11553,FedEx,17.72,5,0.0,0
11554,Standard,7.58,1,0.0,1
11555,DHL,27.32,2,15.74,1
11556,Standard,15.92,7,0.0,0
11557,Standard,8.35,2,0.0,0
11558,FedEx,24.81,3,0.0,0
11559,Standard,13.66,2,0.0,0
11560,UPS,10.32,5,0.0,0
11561,Standard,15.8,2,0.0,0
11562,Standard,7.53,2,0.0,0
11563,FedEx,44.91,4,0.0,0
11564,UPS,19.37,7,0.0,0
11565,UPS,12.26,2,0.0,0
11566,DHL,8.66,1,10.18,1
11567,FedEx,24.56,2,11.77,1
11568,FedEx,18.13,2,0.0,0
11569,UPS,14.2,3,0.0,1
11570,UPS,15.97,3,0.0,0
11571,DHL,46.28,2,8.71,1
11572,UPS,10.87,1,0.0,0
11573,UPS,11.68,2,0.0,0
11574,FedEx,8.04,3,0.0,0
11575,DHL,58.4,4,6.01,1
11576,Standard,11.42,1,0.0,0
11577,Standard,5.47,1,0.0,0
11578,FedEx,43.46,2,0.0,0
11579,Standard,8.52,5,0.0,0
11580,Standard,9.66,2,0.0,1
11581,Standard,12.36,3,0.0,0
11582,UPS,8.27,3,9.09,1
11583,FedEx,13.2,3,0.0,0
11584,FedEx,16.11,2,0.0,0
11585,Standard,7.41,2,0.0,0
11586,Standard,25.2,5,0.0,0
11587,FedEx,15.95,3,0.0,0
11588,FedEx,13.05,4,0.0,0
11589,Standard,11.8,2,0.0,0
11590,Standard,6.33,3,8.76,1
11591,Standard,8.76,2,0.0,0
11592,UPS,19.1,3,0.0,0
11593,Standard,52.03,7,8.98,1
11594,FedEx,40.9,5,8.05,2
11595,FedEx,8.81,3,11.86,2
11596,UPS,14.59,6,11.04,1
11597,UPS,56.14,2,13.83,0
11598,Standard,14.23,2,0.0,0
11599,FedEx,14.5,2,0.0,0
11600,Standard,18.88,5,7.14,1
11601,UPS,12.75,2,10.28,0
11602,FedEx,8.8,1,13.22,2
11603,FedEx,25.04,4,0.0,0
11604,Standard,10.46,6,0.0,1
11605,UPS,8.73,4,0.0,0
11606,FedEx,20.88,2,0.0,0
11607,Standard,6.55,2,0.0,0
11608,UPS,7.86,2,0.0,0
11609,UPS,23.6,8,0.0,0
11610,FedEx,7.07,2,13.88,0
11611,FedEx,8.76,3,0.0,0
11612,Standard,8.58,4,0.0,1
11613,FedEx,14.71,2,0.0,0
11614,Standard,7.51,3,0.0,0
11615,UPS,8.15,1,6.47,0
11616,Standard,8.1,2,0.0,0
11617,UPS,33.34,5,6.42,2
11618,DHL,9.7,2,0.0,0
11619,UPS,27.47,2,0.0,0
11620,FedEx,31.49,7,0.0,0
11621,DHL,17.12,1,13.07,1
11622,Standard,7.18,2,0.0,0
11623,DHL,13.19,4,0.0,0
11624,FedEx,33.05,4,0.0,0
11625,DHL,30.85,5,0.0,0
11626,Standard,5.5,3,9.99,0
11627,Standard,18.9,2,0.0,1
11628,FedEx,34.3,4,6.0,0
11629,FedEx,16.55,2,0.0,0
11630,UPS,20.49,3,0.0,0
11631,Standard,5.56,1,0.0,1
11632,FedEx,12.37,2,13.71,0
11633,DHL,42.89,3,8.49,0
11634,UPS,25.82,3,10.13,1
11635,Standard,13.5,4,0.0,1
11636,Standard,31.9,2,6.51,0
11637,FedEx,12.16,2,0.0,0
11638,FedEx,8.86,3,10.85,0
11639,Standard,16.07,2,0.0,0
11640,UPS,7.57,1,0.0,0
11641,FedEx,43.07,6,0.0,2
11642,FedEx,19.32,5,0.0,0
11643,Standard,22.35,4,0.0,0
11644,Standard,16.62,1,0.0,0
11645,DHL,22.37,2,0.0,0
11646,FedEx,25.62,3,0.0,0
11647,Standard,12.02,3,6.48,1
11648,UPS,14.29,2,0.0,0
11649,UPS,10.82,4,0.0,0
11650,Standard,50.48,3,0.0,0
11651,FedEx,92.98,3,11.68,1
11652,UPS,38.06,6,0.0,0
11653,UPS,19.66,2,9.21,2
11654,UPS,8.73,3,0.0,0
11655,Standard,5.38,2,0.0,0
11656,Standard,14.43,4,0.0,1
11657,FedEx,21.44,2,9.1,1
11658,DHL,15.07,2,0.0,0
11659,FedEx,27.0,2,0.0,0
11660,Standard,5.75,1,0.0,1
11661,FedEx,10.54,2,0.0,1
11662,UPS,8.66,3,0.0,1
11663,Standard,42.52,1,0.0,0
11664,FedEx,20.72,5,0.0,0
11665,FedEx,59.37,3,0.0,0
