order_id,customer_id,order_date,acquisition_channel,promo_code,discount_pct,discount_band,shipping_fee_charged
7781,1518,2024-10-08,Referral,WELCOME10,0.0766,Low,7.99
7782,1930,2024-10-05,Paid Social,FLASH30,0.391,High,0.0
7783,3972,2024-10-27,Organic,,0.0,No Discount,0.0
7784,3173,2024-10-20,Email,WELCOME10,0.0702,Low,9.99
7785,1469,2024-10-04,Email,FLASH30,0.3648,High,0.0
7786,1455,2024-10-13,Paid Social,SAVE15,0.1682,Mid,0.0
7787,3569,2024-10-18,Email,FLASH30,0.3612,High,0.0
7788,3103,2024-10-02,Referral,FLASH30,0.3606,High,0.0
7789,2641,2024-10-11,Email,SAVE15,0.1525,Mid,8.99
7790,2867,2024-10-20,Paid Social,SAVE15,0.1219,Mid,7.99
7791,227,2024-10-04,Organic,FLASH30,0.2894,High,0.0
7792,360,2024-10-15,Paid Social,WELCOME10,0.0643,Low,7.99
7793,1280,2024-10-21,Paid Social,,0.0,No Discount,10.99
7794,1898,2024-10-02,Organic,WELCOME10,0.073,Low,9.99
7795,2855,2024-10-05,Email,,0.0,No Discount,9.99
7796,3115,2024-10-21,Paid Social,FLASH30,0.339,High,0.0
7797,3518,2024-10-20,Organic,,0.0,No Discount,0.0
7798,1082,2024-10-25,Referral,,0.0,No Discount,7.99
7799,2983,2024-10-10,Organic,WELCOME10,0.0745,Low,7.99
7800,3980,2024-10-28,Email,WELCOME10,0.0979,Low,9.99
7801,816,2024-10-24,Referral,SAVE15,0.1206,Mid,0.0
7802,272,2024-10-21,Organic,FLASH30,0.2634,High,0.0
7803,3568,2024-10-03,Paid Social,,0.0,No Discount,9.99
7804,524,2024-10-07,Paid Social,,0.0,No Discount,0.0
7805,2890,2024-10-07,Organic,,0.0,No Discount,0.0
7806,1563,2024-10-09,Referral,FLASH30,0.3865,High,0.0
7807,1424,2024-10-15,Paid Social,SAVE15,0.1376,Mid,7.99
7808,3738,2024-10-05,Email,,0.0,No Discount,9.99
7809,1413,2024-10-12,Referral,SAVE15,0.1931,Mid,7.99
7810,1644,2024-10-09,Organic,SAVE15,0.1097,Mid,7.99
7811,60,2024-10-09,Organic,WELCOME10,0.0619,Low,9.99
7812,719,2024-10-09,Email,WELCOME10,0.0564,Low,8.99
7813,1449,2024-10-21,Paid Social,FLASH30,0.2916,High,0.0
7814,2685,2024-10-08,Organic,SAVE15,0.1862,Mid,8.99
7815,255,2024-10-05,Organic,,0.0,No Discount,8.99
7816,1410,2024-10-28,Email,SAVE15,0.1488,Mid,8.99
7817,1465,2024-10-06,Email,SAVE15,0.1786,Mid,10.99
7818,3144,2024-10-10,Organic,FLASH30,0.3139,High,0.0
7819,1090,2024-10-02,Paid Social,FLASH30,0.3774,High,0.0
7820,3545,2024-10-24,Paid Social,FLASH30,0.3716,High,0.0
7821,3750,2024-10-16,Organic,FLASH30,0.2504,High,0.0
7822,878,2024-10-03,Paid Social,SAVE15,0.1283,Mid,8.99
7823,1530,2024-10-11,Organic,SAVE15,0.1736,Mid,7.99
7824,2934,2024-10-08,Referral,WELCOME10,0.0607,Low,8.99
7825,1074,2024-10-20,Referral,SAVE15,0.113,Mid,8.99
7826,3283,2024-10-19,Organic,FLASH30,0.366,High,0.0
7827,3875,2024-10-27,Referral,FLASH30,0.2254,High,0.0
7828,2527,2024-10-01,Referral,,0.0,No Discount,10.99
7829,628,2024-10-07,Organic,FLASH30,0.3665,High,0.0
7830,9,2024-10-14,Organic,WELCOME10,0.0737,Low,0.0
7831,1660,2024-10-15,Organic,,0.0,No Discount,0.0
7832,900,2024-10-27,Paid Social,WELCOME10,0.0591,Low,7.99
7833,3087,2024-10-11,Organic,,0.0,No Discount,9.99
7834,1889,2024-10-03,Referral,,0.0,No Discount,7.99
7835,2528,2024-10-28,Referral,WELCOME10,0.0505,Low,8.99
7836,2424,2024-10-21,Organic,FLASH30,0.2647,High,0.0
7837,158,2024-10-12,Email,,0.0,No Discount,7.99
7838,2847,2024-10-01,Organic,FLASH30,0.2713,High,0.0
7839,3282,2024-10-13,Organic,FLASH30,0.2553,High,0.0
7840,1894,2024-10-07,Organic,WELCOME10,0.069,Low,9.99
7841,2338,2024-10-25,Paid Social,WELCOME10,0.0683,Low,10.99
7842,551,2024-10-03,Paid Social,SAVE15,0.1362,Mid,0.0
7843,2658,2024-10-04,Paid Social,SAVE15,0.163,Mid,9.99
7844,3732,2024-10-14,Referral,,0.0,No Discount,7.99
7845,2857,2024-10-12,Email,WELCOME10,0.0847,Low,8.99
7846,55,2024-10-17,Email,SAVE15,0.1413,Mid,10.99
7847,1239,2024-10-24,Organic,WELCOME10,0.0565,Low,9.99
7848,3790,2024-10-14,Email,,0.0,No Discount,7.99
7849,2695,2024-10-02,Referral,FLASH30,0.3048,High,0.0
7850,1317,2024-10-12,Paid Social,WELCOME10,0.0696,Low,9.99
7851,2403,2024-10-27,Email,FLASH30,0.2874,High,0.0
7852,637,2024-10-18,Email,SAVE15,0.1225,Mid,7.99
7853,3680,2024-10-16,Organic,SAVE15,0.1268,Mid,7.99
7854,1580,2024-10-03,Referral,WELCOME10,0.0789,Low,7.99
7855,753,2024-10-19,Organic,,0.0,No Discount,9.99
7856,298,2024-10-17,Email,,0.0,No Discount,7.99
7857,154,2024-10-02,Paid Social,FLASH30,0.2707,High,0.0
7858,2596,2024-10-09,Referral,FLASH30,0.3777,High,0.0
7859,2749,2024-10-16,Paid Social,FLASH30,0.287,High,0.0
7860,2656,2024-10-18,Referral,FLASH30,0.2887,High,0.0
7861,1270,2024-10-24,Paid Social,SAVE15,0.1028,Mid,0.0
7862,3149,2024-10-03,Referral,WELCOME10,0.0606,Low,0.0
7863,3346,2024-10-19,Email,SAVE15,0.1128,Mid,8.99
7864,2410,2024-10-05,Referral,FLASH30,0.3502,High,0.0
7865,2472,2024-10-24,Referral,SAVE15,0.1061,Mid,8.99
7866,753,2024-10-07,Organic,,0.0,No Discount,0.0
7867,3401,2024-10-11,Organic,FLASH30,0.2273,High,0.0
7868,332,2024-10-03,Organic,,0.0,No Discount,0.0
7869,3192,2024-10-18,Organic,WELCOME10,0.0972,Low,7.99
7870,1688,2024-10-25,Paid Social,WELCOME10,0.0986,Low,9.99
7871,379,2024-10-18,Paid Social,FLASH30,0.3932,High,0.0
7872,243,2024-10-14,Organic,FLASH30,0.2944,High,0.0
7873,3953,2024-10-20,Referral,FLASH30,0.2414,High,0.0
7874,2295,2024-10-04,Organic,WELCOME10,0.0583,Low,7.99
7875,1786,2024-10-27,Referral,SAVE15,0.1975,Mid,8.99
7876,3685,2024-10-15,Organic,WELCOME10,0.0656,Low,9.99
7877,1865,2024-10-26,Paid Social,FLASH30,0.3126,High,0.0
7878,3374,2024-10-11,Organic,,0.0,No Discount,10.99
7879,3393,2024-10-27,Referral,,0.0,No Discount,8.99
7880,2994,2024-10-08,Paid Social,FLASH30,0.3671,High,0.0
7881,372,2024-10-03,Organic,WELCOME10,0.0789,Low,8.99
7882,3791,2024-10-09,Organic,FLASH30,0.38,High,0.0
7883,2513,2024-10-05,Organic,WELCOME10,0.0579,Low,0.0
7884,1653,2024-10-06,Organic,WELCOME10,0.066,Low,7.99
7885,3061,2024-10-02,Paid Social,FLASH30,0.3715,High,0.0
7886,293,2024-10-18,Referral,SAVE15,0.1351,Mid,8.99
7887,694,2024-10-25,Paid Social,FLASH30,0.2952,High,0.0
7888,2732,2024-10-04,Organic,WELCOME10,0.0735,Low,7.99
7889,2518,2024-10-01,Organic,,0.0,No Discount,8.99
7890,2118,2024-10-26,Organic,WELCOME10,0.0637,Low,8.99
7891,2722,2024-10-04,Email,,0.0,No Discount,0.0
7892,3769,2024-10-16,Email,SAVE15,0.1735,Mid,7.99
7893,501,2024-10-16,Email,WELCOME10,0.0953,Low,7.99
7894,1382,2024-10-10,Organic,,0.0,No Discount,0.0
7895,1160,2024-10-14,Email,,0.0,No Discount,7.99
7896,3721,2024-10-19,Paid Social,WELCOME10,0.0908,Low,0.0
7897,736,2024-10-09,Email,FLASH30,0.2369,High,0.0
7898,1478,2024-10-01,Referral,WELCOME10,0.0698,Low,0.0
7899,3601,2024-10-25,Organic,,0.0,No Discount,9.99
7900,2711,2024-10-01,Referral,FLASH30,0.3505,High,0.0
7901,130,2024-10-10,Paid Social,FLASH30,0.3153,High,0.0
7902,3815,2024-10-21,Paid Social,FLASH30,0.3336,High,0.0
7903,240,2024-10-13,Organic,SAVE15,0.1356,Mid,7.99
7904,2108,2024-10-01,Referral,FLASH30,0.224,High,0.0
7905,961,2024-10-06,Paid Social,WELCOME10,0.0872,Low,7.99
7906,2528,2024-10-11,Referral,WELCOME10,0.0952,Low,8.99
7907,1121,2024-10-22,Email,SAVE15,0.1223,Mid,0.0
7908,3260,2024-10-13,Organic,SAVE15,0.1861,Mid,7.99
7909,2276,2024-10-07,Organic,,0.0,No Discount,0.0
7910,1262,2024-10-15,Paid Social,FLASH30,0.3031,High,0.0
7911,3429,2024-10-14,Referral,,0.0,No Discount,7.99
7912,3099,2024-10-23,Organic,,0.0,No Discount,7.99
7913,1988,2024-10-23,Email,,0.0,No Discount,0.0
7914,1984,2024-10-06,Organic,,0.0,No Discount,8.99
7915,1884,2024-10-19,Email,FLASH30,0.323,High,0.0
7916,2183,2024-10-28,Email,FLASH30,0.292,High,0.0
7917,3401,2024-10-10,Organic,,0.0,No Discount,9.99
7918,293,2024-10-25,Referral,,0.0,No Discount,8.99
7919,1572,2024-10-18,Paid Social,WELCOME10,0.0737,Low,8.99
7920,2994,2024-10-10,Paid Social,FLASH30,0.3465,High,0.0
7921,3828,2024-10-16,Paid Social,FLASH30,0.3005,High,0.0
7922,596,2024-10-14,Organic,WELCOME10,0.0823,Low,9.99
7923,182,2024-10-14,Referral,WELCOME10,0.0755,Low,9.99
7924,3203,2024-10-27,Referral,SAVE15,0.104,Mid,8.99
7925,3859,2024-10-21,Email,,0.0,No Discount,8.99
7926,2874,2024-10-05,Organic,,0.0,No Discount,0.0
7927,2228,2024-10-20,Organic,SAVE15,0.1947,Mid,0.0
7928,928,2024-10-27,Referral,,0.0,No Discount,10.99
7929,3807,2024-10-24,Email,WELCOME10,0.0981,Low,8.99
7930,2897,2024-10-02,Referral,SAVE15,0.1646,Mid,0.0
7931,2800,2024-10-03,Email,SAVE15,0.1092,Mid,9.99
7932,3508,2024-10-07,Email,SAVE15,0.134,Mid,7.99
7933,3474,2024-10-24,Paid Social,SAVE15,0.12,Mid,7.99
7934,319,2024-10-21,Organic,SAVE15,0.1973,Mid,7.99
7935,82,2024-10-03,Paid Social,SAVE15,0.1445,Mid,8.99
7936,885,2024-10-17,Organic,WELCOME10,0.0977,Low,8.99
7937,3614,2024-10-05,Referral,,0.0,No Discount,0.0
7938,2149,2024-10-01,Email,FLASH30,0.2767,High,0.0
7939,2612,2024-10-04,Email,WELCOME10,0.096,Low,7.99
7940,1393,2024-10-24,Organic,FLASH30,0.3409,High,0.0
7941,1711,2024-10-15,Email,SAVE15,0.1268,Mid,0.0
7942,1181,2024-10-08,Email,WELCOME10,0.0648,Low,8.99
7943,3735,2024-10-11,Organic,FLASH30,0.3045,High,0.0
7944,1666,2024-10-18,Referral,SAVE15,0.1491,Mid,9.99
7945,3323,2024-10-02,Email,FLASH30,0.2463,High,0.0
7946,602,2024-10-12,Email,,0.0,No Discount,7.99
7947,1289,2024-10-15,Paid Social,WELCOME10,0.0515,Low,7.99
7948,710,2024-10-09,Paid Social,FLASH30,0.3654,High,0.0
7949,1160,2024-10-13,Email,,0.0,No Discount,7.99
7950,2690,2024-10-04,Paid Social,FLASH30,0.3259,High,0.0
7951,544,2024-10-15,Referral,,0.0,No Discount,10.99
7952,2163,2024-10-05,Paid Social,FLASH30,0.2279,High,0.0
7953,12,2024-10-04,Referral,FLASH30,0.378,High,0.0
7954,3928,2024-10-01,Email,,0.0,No Discount,9.99
7955,155,2024-10-25,Organic,,0.0,No Discount,8.99
7956,3011,2024-10-17,Organic,,0.0,No Discount,0.0
7957,3443,2024-10-06,Organic,SAVE15,0.1956,Mid,7.99
7958,3984,2024-10-15,Organic,,0.0,No Discount,7.99
7959,2625,2024-10-13,Paid Social,WELCOME10,0.0528,Low,8.99
7960,2426,2024-10-03,Email,SAVE15,0.1054,Mid,8.99
7961,2244,2024-10-02,Organic,SAVE15,0.1492,Mid,0.0
7962,3050,2024-10-07,Organic,FLASH30,0.3101,High,0.0
7963,3451,2024-10-02,Email,FLASH30,0.2652,High,0.0
7964,2131,2024-10-28,Organic,FLASH30,0.3495,High,0.0
7965,2891,2024-10-13,Organic,FLASH30,0.2957,High,0.0
7966,3824,2024-10-13,Organic,WELCOME10,0.0686,Low,8.99
7967,423,2024-10-12,Organic,,0.0,No Discount,8.99
7968,2357,2024-10-26,Paid Social,FLASH30,0.2596,High,0.0
7969,266,2024-10-23,Organic,SAVE15,0.1666,Mid,10.99
7970,1744,2024-10-02,Referral,SAVE15,0.1771,Mid,0.0
7971,2909,2024-10-12,Referral,WELCOME10,0.0817,Low,9.99
7972,1539,2024-10-09,Email,WELCOME10,0.0831,Low,0.0
7973,386,2024-10-13,Referral,SAVE15,0.1306,Mid,7.99
7974,3303,2024-10-10,Organic,FLASH30,0.2868,High,0.0
7975,980,2024-10-23,Organic,,0.0,No Discount,8.99
7976,2032,2024-10-07,Paid Social,WELCOME10,0.0666,Low,9.99
7977,580,2024-10-01,Paid Social,FLASH30,0.3624,High,0.0
7978,3954,2024-10-16,Email,WELCOME10,0.0536,Low,10.99
7979,1548,2024-10-24,Email,,0.0,No Discount,8.99
7980,3274,2024-10-17,Email,SAVE15,0.1422,Mid,7.99
7981,1555,2024-10-18,Organic,FLASH30,0.3512,High,0.0
7982,1410,2024-10-19,Email,SAVE15,0.1218,Mid,8.99
7983,951,2024-10-18,Paid Social,FLASH30,0.2347,High,0.0
7984,1632,2024-10-18,Referral,SAVE15,0.1266,Mid,10.99
7985,3469,2024-10-15,Paid Social,SAVE15,0.1872,Mid,9.99
7986,2668,2024-10-09,Organic,,0.0,No Discount,7.99
7987,216,2024-10-07,Email,WELCOME10,0.0631,Low,7.99
7988,2187,2024-10-18,Email,,0.0,No Discount,0.0
7989,2003,2024-10-22,Referral,WELCOME10,0.0752,Low,7.99
7990,2769,2024-10-17,Referral,WELCOME10,0.0704,Low,9.99
7991,3014,2024-10-18,Email,WELCOME10,0.0844,Low,7.99
7992,2278,2024-10-03,Organic,,0.0,No Discount,8.99
7993,3476,2024-10-10,Paid Social,SAVE15,0.1674,Mid,7.99
7994,2588,2024-10-11,Organic,,0.0,No Discount,10.99
7995,1369,2024-10-17,Organic,WELCOME10,0.0947,Low,9.99
7996,1521,2024-10-27,Organic,FLASH30,0.3565,High,0.0
7997,3403,2024-10-10,Paid Social,WELCOME10,0.0874,Low,7.99
7998,1042,2024-10-03,Email,SAVE15,0.1061,Mid,0.0
7999,548,2024-10-08,Organic,WELCOME10,0.0585,Low,0.0
8000,3004,2024-10-03,Email,FLASH30,0.3553,High,0.0
8001,1719,2024-10-13,Email,SAVE15,0.1302,Mid,9.99
8002,897,2024-10-16,Organic,WELCOME10,0.0544,Low,7.99
8003,3301,2024-10-17,Referral,,0.0,No Discount,0.0
8004,723,2024-10-28,Organic,SAVE15,0.1279,Mid,9.99
8005,2931,2024-10-08,Paid Social,FLASH30,0.3935,High,0.0
8006,1375,2024-10-01,Referral,SAVE15,0.1842,Mid,0.0
8007,2858,2024-10-11,Paid Social,WELCOME10,0.0808,Low,8.99
8008,3082,2024-10-02,Organic,,0.0,No Discount,8.99
8009,612,2024-10-24,Email,,0.0,No Discount,9.99
8010,3281,2024-10-16,Email,WELCOME10,0.0875,Low,7.99
8011,2483,2024-10-25,Organic,SAVE15,0.1607,Mid,0.0
8012,3404,2024-10-18,Referral,FLASH30,0.2581,High,0.0
8013,131,2024-10-20,Organic,SAVE15,0.1084,Mid,8.99
8014,3018,2024-10-17,Organic,,0.0,No Discount,0.0
8015,3945,2024-10-10,Organic,FLASH30,0.2748,High,0.0
8016,2824,2024-10-18,Referral,FLASH30,0.3145,High,0.0
8017,3650,2024-10-23,Referral,FLASH30,0.3345,High,0.0
8018,1670,2024-10-22,Referral,WELCOME10,0.0792,Low,9.99
8019,2820,2024-10-12,Referral,WELCOME10,0.0937,Low,7.99
8020,2286,2024-10-25,Organic,SAVE15,0.161,Mid,0.0
8021,1355,2024-10-10,Referral,SAVE15,0.1672,Mid,8.99
8022,2501,2024-10-15,Organic,SAVE15,0.1903,Mid,0.0
8023,1444,2024-10-02,Organic,FLASH30,0.2635,High,0.0
8024,3766,2024-10-08,Email,FLASH30,0.3158,High,0.0
8025,3167,2024-10-24,Organic,SAVE15,0.1753,Mid,7.99
8026,3451,2024-10-11,Email,,0.0,No Discount,9.99
8027,2557,2024-10-25,Organic,,0.0,No Discount,0.0
8028,3347,2024-10-20,Email,SAVE15,0.1601,Mid,9.99
8029,1474,2024-10-12,Paid Social,FLASH30,0.3137,High,0.0
8030,2667,2024-10-25,Referral,SAVE15,0.1974,Mid,0.0
8031,1352,2024-10-23,Email,,0.0,No Discount,8.99
8032,2382,2024-10-16,Organic,SAVE15,0.1265,Mid,8.99
8033,282,2024-10-11,Organic,FLASH30,0.3668,High,0.0
8034,3147,2024-10-19,Email,SAVE15,0.114,Mid,7.99
8035,1697,2024-10-27,Organic,FLASH30,0.3553,High,0.0
8036,3937,2024-10-23,Paid Social,FLASH30,0.2224,High,0.0
8037,3401,2024-10-01,Organic,,0.0,No Discount,9.99
8038,2467,2024-10-13,Email,,0.0,No Discount,7.99
8039,1062,2024-10-18,Paid Social,FLASH30,0.2236,High,0.0
8040,2521,2024-10-23,Organic,SAVE15,0.193,Mid,10.99
8041,3017,2024-10-08,Referral,FLASH30,0.3104,High,0.0
8042,1897,2024-10-04,Email,SAVE15,0.1283,Mid,8.99
8043,2371,2024-10-10,Paid Social,WELCOME10,0.0564,Low,7.99
8044,3477,2024-10-25,Email,FLASH30,0.3742,High,0.0
8045,532,2024-10-25,Email,,0.0,No Discount,7.99
8046,2013,2024-10-22,Organic,,0.0,No Discount,7.99
8047,3429,2024-10-06,Referral,WELCOME10,0.0836,Low,7.99
8048,1584,2024-10-05,Organic,,0.0,No Discount,9.99
8049,3515,2024-10-26,Referral,FLASH30,0.3067,High,0.0
8050,2246,2024-10-06,Organic,,0.0,No Discount,9.99
8051,1617,2024-10-25,Organic,SAVE15,0.1797,Mid,7.99
8052,3964,2024-10-02,Organic,SAVE15,0.1573,Mid,0.0
8053,632,2024-10-08,Email,FLASH30,0.2817,High,0.0
8054,1402,2024-10-20,Organic,,0.0,No Discount,8.99
8055,871,2024-10-26,Email,FLASH30,0.3661,High,0.0
8056,3928,2024-10-18,Email,SAVE15,0.136,Mid,9.99
8057,583,2024-10-13,Organic,,0.0,No Discount,8.99
8058,447,2024-10-12,Referral,WELCOME10,0.0924,Low,8.99
8059,1053,2024-10-18,Organic,WELCOME10,0.0896,Low,10.99
8060,2432,2024-10-13,Email,WELCOME10,0.0952,Low,8.99
8061,1056,2024-10-05,Email,FLASH30,0.3572,High,0.0
8062,1329,2024-10-27,Organic,,0.0,No Discount,7.99
8063,2150,2024-10-12,Organic,WELCOME10,0.089,Low,8.99
8064,2558,2024-10-12,Organic,,0.0,No Discount,7.99
8065,2330,2024-10-16,Paid Social,,0.0,No Discount,9.99
8066,2472,2024-10-23,Referral,,0.0,No Discount,0.0
8067,2713,2024-10-20,Organic,SAVE15,0.105,Mid,0.0
8068,3479,2024-10-09,Referral,,0.0,No Discount,9.99
8069,2724,2024-10-13,Paid Social,WELCOME10,0.0896,Low,7.99
8070,2892,2024-10-08,Referral,WELCOME10,0.0666,Low,7.99
8071,1601,2024-10-22,Referral,,0.0,No Discount,8.99
8072,3751,2024-10-08,Organic,FLASH30,0.3696,High,0.0
8073,3218,2024-10-08,Organic,WELCOME10,0.0784,Low,7.99
8074,2343,2024-10-28,Email,WELCOME10,0.0556,Low,0.0
8075,1795,2024-10-16,Referral,SAVE15,0.1289,Mid,7.99
8076,75,2024-10-27,Organic,SAVE15,0.1469,Mid,0.0
8077,3946,2024-10-15,Referral,,0.0,No Discount,8.99
8078,544,2024-10-21,Referral,WELCOME10,0.0633,Low,10.99
8079,2058,2024-10-17,Paid Social,SAVE15,0.1517,Mid,0.0
8080,1378,2024-10-09,Referral,,0.0,No Discount,0.0
8081,1321,2024-10-25,Paid Social,SAVE15,0.1601,Mid,9.99
8082,1691,2024-10-10,Email,WELCOME10,0.0684,Low,8.99
8083,2305,2024-10-28,Paid Social,,0.0,No Discount,0.0
8084,37,2024-10-13,Organic,SAVE15,0.1198,Mid,8.99
8085,598,2024-10-21,Paid Social,FLASH30,0.2595,High,0.0
8086,2459,2024-10-01,Organic,,0.0,No Discount,7.99
8087,2954,2024-10-01,Referral,FLASH30,0.2444,High,0.0
8088,2724,2024-10-21,Paid Social,WELCOME10,0.0751,Low,7.99
8089,3963,2024-10-24,Email,WELCOME10,0.0635,Low,0.0
8090,194,2024-10-05,Email,SAVE15,0.1258,Mid,10.99
8091,2085,2024-10-07,Email,WELCOME10,0.0567,Low,0.0
8092,1685,2024-10-20,Organic,WELCOME10,0.0995,Low,7.99
8093,775,2024-10-28,Organic,WELCOME10,0.0823,Low,8.99
8094,3536,2024-10-13,Email,SAVE15,0.1724,Mid,0.0
8095,549,2024-10-26,Email,WELCOME10,0.0746,Low,0.0
8096,2040,2024-10-25,Email,,0.0,No Discount,8.99
8097,753,2024-10-20,Organic,WELCOME10,0.0706,Low,0.0
8098,1751,2024-10-26,Email,,0.0,No Discount,10.99
8099,3143,2024-10-14,Referral,WELCOME10,0.0618,Low,8.99
8100,2817,2024-10-27,Organic,WELCOME10,0.0877,Low,9.99
8101,2817,2024-10-05,Organic,SAVE15,0.1121,Mid,0.0
8102,855,2024-10-26,Organic,WELCOME10,0.0901,Low,8.99
8103,101,2024-10-16,Referral,,0.0,No Discount,7.99
8104,2890,2024-10-23,Organic,,0.0,No Discount,7.99
8105,409,2024-10-09,Organic,FLASH30,0.3028,High,0.0
8106,1580,2024-10-16,Referral,WELCOME10,0.084,Low,7.99
8107,3363,2024-10-27,Paid Social,SAVE15,0.1509,Mid,9.99
8108,1657,2024-10-05,Organic,SAVE15,0.1815,Mid,8.99
8109,1874,2024-10-21,Referral,,0.0,No Discount,7.99
8110,3802,2024-10-19,Organic,SAVE15,0.118,Mid,7.99
8111,3611,2024-10-26,Email,WELCOME10,0.0542,Low,7.99
8112,352,2024-10-01,Organic,SAVE15,0.1405,Mid,0.0
8113,3433,2024-10-06,Referral,WELCOME10,0.0594,Low,0.0
8114,1992,2024-10-13,Email,FLASH30,0.2792,High,0.0
8115,3167,2024-10-17,Organic,,0.0,No Discount,7.99
8116,1415,2024-10-03,Organic,WELCOME10,0.0528,Low,0.0
8117,3799,2024-10-06,Paid Social,FLASH30,0.3721,High,0.0
8118,3163,2024-10-02,Organic,WELCOME10,0.0696,Low,7.99
8119,1802,2024-10-12,Paid Social,FLASH30,0.3973,High,0.0
8120,1444,2024-10-21,Organic,SAVE15,0.1192,Mid,7.99
8121,842,2024-10-17,Email,,0.0,No Discount,7.99
8122,1091,2024-10-04,Organic,WELCOME10,0.0622,Low,8.99
8123,1774,2024-10-12,Referral,,0.0,No Discount,8.99
8124,1420,2024-10-22,Referral,,0.0,No Discount,10.99
8125,2594,2024-10-20,Organic,SAVE15,0.1314,Mid,8.99
8126,2557,2024-10-06,Organic,SAVE15,0.1142,Mid,7.99
8127,759,2024-10-25,Organic,WELCOME10,0.0858,Low,7.99
8128,1045,2024-10-10,Organic,FLASH30,0.382,High,0.0
8129,189,2024-10-13,Email,WELCOME10,0.0901,Low,8.99
8130,1547,2024-10-02,Organic,WELCOME10,0.0643,Low,8.99
8131,1902,2024-10-02,Organic,SAVE15,0.1251,Mid,0.0
8132,405,2024-10-21,Referral,FLASH30,0.3002,High,0.0
8133,333,2024-10-11,Email,FLASH30,0.389,High,0.0
8134,1071,2024-10-24,Referral,WELCOME10,0.083,Low,7.99
8135,1984,2024-10-25,Organic,WELCOME10,0.0715,Low,0.0
8136,3934,2024-10-05,Organic,WELCOME10,0.0718,Low,8.99
8137,3639,2024-10-21,Email,SAVE15,0.1805,Mid,0.0
8138,1608,2024-10-25,Organic,WELCOME10,0.0629,Low,8.99
8139,2235,2024-10-20,Email,FLASH30,0.2842,High,0.0
8140,2257,2024-10-20,Referral,SAVE15,0.1107,Mid,9.99
8141,1382,2024-10-05,Organic,WELCOME10,0.0663,Low,0.0
8142,3399,2024-10-07,Email,SAVE15,0.1619,Mid,7.99
8143,1154,2024-10-27,Organic,WELCOME10,0.0878,Low,10.99
8144,1716,2024-10-27,Email,WELCOME10,0.0918,Low,8.99
8145,3605,2024-10-04,Referral,SAVE15,0.1766,Mid,0.0
8146,1393,2024-10-11,Organic,SAVE15,0.1496,Mid,0.0
8147,2064,2024-10-07,Organic,FLASH30,0.3604,High,0.0
8148,3449,2024-10-16,Paid Social,WELCOME10,0.066,Low,0.0
8149,1330,2024-10-10,Organic,SAVE15,0.1547,Mid,8.99
8150,3821,2024-10-03,Email,SAVE15,0.1074,Mid,9.99
8151,793,2024-10-18,Paid Social,,0.0,No Discount,7.99
8152,2762,2024-10-28,Referral,SAVE15,0.1992,Mid,8.99
8153,238,2024-10-24,Email,WELCOME10,0.0778,Low,0.0
8154,2170,2024-10-23,Paid Social,SAVE15,0.1221,Mid,7.99
8155,621,2024-10-19,Email,,0.0,No Discount,0.0
8156,2515,2024-10-06,Organic,SAVE15,0.1284,Mid,10.99
8157,2478,2024-10-10,Organic,FLASH30,0.2554,High,0.0
8158,1679,2024-10-21,Referral,SAVE15,0.188,Mid,7.99
8159,3680,2024-10-14,Organic,FLASH30,0.2466,High,0.0
8160,3544,2024-10-19,Organic,,0.0,No Discount,9.99
8161,2938,2024-10-20,Organic,FLASH30,0.2229,High,0.0
8162,2890,2024-10-09,Organic,WELCOME10,0.0675,Low,7.99
8163,267,2024-10-22,Organic,FLASH30,0.3882,High,0.0
8164,1314,2024-10-01,Organic,WELCOME10,0.0554,Low,0.0
8165,1042,2024-11-10,Email,FLASH30,0.349,High,0.0
8166,527,2024-11-22,Referral,WELCOME10,0.0795,Low,0.0
8167,2028,2024-11-09,Paid Social,FLASH30,0.3606,High,0.0
8168,1660,2024-11-13,Organic,FLASH30,0.3033,High,0.0
8169,759,2024-11-21,Organic,,0.0,No Discount,7.99
8170,3323,2024-11-03,Email,,0.0,No Discount,8.99
8171,2410,2024-11-23,Referral,FLASH30,0.2742,High,0.0
8172,2517,2024-11-04,Organic,WELCOME10,0.0871,Low,7.99
8173,2766,2024-11-28,Referral,,0.0,No Discount,0.0
8174,3436,2024-11-17,Paid Social,FLASH30,0.2604,High,0.0
8175,2730,2024-11-26,Referral,,0.0,No Discount,9.99
8176,511,2024-11-11,Organic,,0.0,No Discount,7.99
8177,1548,2024-11-04,Email,WELCOME10,0.0923,Low,0.0
8178,2107,2024-11-25,Email,WELCOME10,0.0585,Low,7.99
8179,733,2024-11-15,Organic,SAVE15,0.1802,Mid,7.99
8180,3743,2024-11-12,Referral,WELCOME10,0.0845,Low,10.99
8181,1019,2024-11-22,Organic,SAVE15,0.1687,Mid,0.0
8182,3087,2024-11-12,Organic,SAVE15,0.1543,Mid,9.99
8183,3783,2024-11-15,Referral,,0.0,No Discount,8.99
8184,1098,2024-11-28,Email,SAVE15,0.1059,Mid,0.0
8185,1831,2024-11-22,Paid Social,,0.0,No Discount,9.99
8186,1005,2024-11-22,Paid Social,SAVE15,0.1442,Mid,7.99
8187,3282,2024-11-24,Organic,,0.0,No Discount,8.99
8188,3173,2024-11-17,Email,WELCOME10,0.0508,Low,0.0
