customer_id,segment,acquisition_channel,acquisition_cost,state_region,signup_date,satisfaction_score
2511,Corporate,Paid Social,74.02,Suburban,2024-02-01,7.9
2512,Retail,Paid Social,30.95,Rural,2024-01-08,6.0
2513,Retail,Organic,7.52,Metro,2024-07-11,8.0
2514,Corporate,Organic,6.9,Metro,2024-09-04,7.2
2515,Retail,Organic,13.79,Remote,2024-09-22,7.8
2516,Retail,Email,16.75,Metro,2025-01-11,7.5
2517,Corporate,Organic,10.43,Metro,2024-04-13,5.7
2518,Retail,Organic,0.95,Suburban,2024-01-09,7.1
2519,Retail,Paid Social,55.67,Suburban,2025-01-25,4.6
2520,Retail,Organic,4.61,Remote,2025-05-12,7.1
2521,Wholesale,Organic,17.9,Remote,2024-04-23,6.6
2522,Retail,Paid Social,50.0,Rural,2024-07-18,7.3
2523,Retail,Paid Social,63.32,Metro,2024-12-27,7.3
2524,Retail,Paid Social,64.28,Suburban,2024-03-17,6.8
2525,Retail,Referral,8.11,Rural,2025-04-28,6.3
2526,Wholesale,Organic,5.9,Suburban,2024-05-20,7.5
2527,Retail,Referral,28.05,Remote,2024-10-02,6.2
2528,Retail,Referral,24.86,Suburban,2024-07-05,7.6
2529,Retail,Email,0.0,Metro,2025-01-23,8.0
2530,Retail,Paid Social,51.79,Suburban,2024-04-02,7.3
2531,Retail,Paid Social,80.37,Suburban,2024-02-06,6.7
2532,Wholesale,Paid Social,72.59,Metro,2024-10-23,7.6
2533,Corporate,Email,27.74,Metro,2025-04-10,7.5
2534,Retail,Organic,4.06,Suburban,2024-12-07,7.3
2535,Retail,Referral,36.81,Metro,2025-02-06,8.8
2536,Retail,Paid Social,61.2,Metro,2024-08-09,7.2
2537,Retail,Email,30.74,Suburban,2024-03-24,6.6
2538,Retail,Paid Social,62.06,Rural,2024-08-13,6.6
2539,Retail,Organic,0.0,Suburban,2025-06-27,7.2
2540,Corporate,Paid Social,77.29,Remote,2025-03-21,3.7
2541,Corporate,Paid Social,54.02,Remote,2025-01-08,6.6
2542,Retail,Paid Social,55.23,Suburban,2024-06-05,4.5
2543,Wholesale,Paid Social,35.84,Metro,2024-11-27,6.5
2544,Retail,Organic,14.49,Rural,2024-12-26,5.8
2545,Retail,Paid Social,52.62,Metro,2024-12-04,5.2
2546,Corporate,Paid Social,90.35,Rural,2025-05-10,5.6
2547,Retail,Referral,19.69,Suburban,2025-01-21,9.2
2548,Retail,Organic,4.29,Metro,2024-04-28,7.0
2549,Corporate,Paid Social,85.75,Suburban,2024-04-26,4.8
2550,Retail,Organic,7.71,Suburban,2024-12-08,8.0
2551,Corporate,Paid Social,60.86,Remote,2025-04-26,5.8
2552,Retail,Paid Social,38.93,Metro,2025-06-21,7.0
2553,Corporate,Email,14.34,Remote,2024-11-13,6.0
2554,Retail,Referral,28.29,Metro,2024-10-11,8.1
2555,Retail,Organic,2.8,Rural,2025-03-23,10.0
2556,Retail,Email,13.69,Remote,2025-06-24,6.9
2557,Corporate,Organic,6.32,Metro,2024-01-26,7.8
2558,Retail,Organic,8.27,Metro,2024-06-13,5.6
2559,Corporate,Paid Social,88.63,Rural,2024-07-08,5.1
2560,Retail,Organic,6.8,Rural,2024-11-25,8.2
2561,Retail,Paid Social,49.57,Metro,2024-06-09,5.7
2562,Retail,Email,39.97,Suburban,2024-06-22,7.9
2563,Retail,Email,14.53,Rural,2024-01-15,7.7
2564,Wholesale,Paid Social,58.57,Metro,2024-01-17,4.5
2565,Retail,Paid Social,55.56,Suburban,2024-09-06,7.3
2566,Corporate,Paid Social,57.02,Suburban,2025-06-07,4.6
2567,Retail,Organic,8.31,Metro,2024-06-19,6.7
2568,Retail,Organic,11.68,Rural,2024-05-08,7.9
2569,Retail,Email,21.23,Metro,2024-05-19,9.1
2570,Corporate,Referral,34.77,Remote,2025-06-28,6.6
2571,Corporate,Organic,12.18,Suburban,2024-12-03,7.8
2572,Retail,Paid Social,65.75,Suburban,2024-12-26,6.3
2573,Retail,Email,21.01,Suburban,2024-04-05,8.0
2574,Retail,Email,26.87,Metro,2025-05-04,8.6
2575,Retail,Paid Social,42.0,Rural,2024-04-24,5.6
2576,Retail,Paid Social,106.97,Suburban,2025-06-06,7.3
2577,Retail,Email,13.9,Rural,2025-06-19,8.8
2578,Corporate,Referral,20.49,Suburban,2024-11-03,9.9
2579,Wholesale,Organic,3.15,Metro,2025-04-03,8.2
2580,Wholesale,Referral,12.18,Metro,2025-06-06,8.0
2581,Corporate,Organic,11.9,Rural,2024-11-15,7.0
2582,Retail,Email,36.16,Metro,2025-02-09,5.4
2583,Corporate,Organic,5.73,Suburban,2024-11-07,7.3
2584,Retail,Organic,9.39,Suburban,2024-10-24,7.7
2585,Retail,Organic,8.88,Suburban,2024-07-05,7.5
2586,Retail,Paid Social,80.0,Suburban,2024-12-03,6.8
2587,Retail,Paid Social,101.94,Suburban,2024-05-04,4.4
2588,Wholesale,Organic,14.08,Remote,2024-04-25,7.4
2589,Corporate,Paid Social,57.7,Metro,2024-05-14,8.5
2590,Retail,Paid Social,71.52,Suburban,2024-01-28,7.3
2591,Retail,Email,23.02,Metro,2025-05-23,7.9
2592,Corporate,Referral,23.8,Rural,2024-05-08,8.3
2593,Retail,Email,9.23,Suburban,2025-03-23,6.8
2594,Corporate,Organic,4.8,Suburban,2024-08-13,5.5
2595,Wholesale,Organic,12.59,Rural,2024-07-16,8.1
2596,Retail,Referral,36.51,Suburban,2024-05-15,4.9
2597,Retail,Organic,7.17,Metro,2025-03-22,7.2
2598,Retail,Paid Social,66.7,Suburban,2024-10-06,6.1
2599,Retail,Referral,35.97,Metro,2024-09-02,7.3
2600,Retail,Referral,6.96,Rural,2024-12-21,10.0
2601,Retail,Paid Social,53.97,Rural,2025-03-27,8.3
2602,Retail,Email,34.14,Rural,2024-12-17,8.4
2603,Retail,Paid Social,67.39,Rural,2024-09-04,5.0
2604,Retail,Email,8.97,Rural,2025-05-04,9.5
2605,Corporate,Organic,8.47,Suburban,2025-05-16,8.3
2606,Retail,Organic,12.09,Metro,2025-06-26,6.5
2607,Corporate,Paid Social,16.16,Metro,2024-02-18,6.1
2608,Retail,Organic,8.71,Remote,2025-05-09,8.8
2609,Retail,Email,15.02,Remote,2024-04-18,6.5
2610,Retail,Paid Social,32.44,Rural,2024-12-05,6.3
2611,Corporate,Referral,24.82,Metro,2024-12-14,8.2
2612,Retail,Email,16.91,Metro,2024-04-28,5.9
2613,Retail,Paid Social,61.57,Rural,2024-01-18,5.8
2614,Retail,Email,15.21,Metro,2025-05-03,6.0
2615,Wholesale,Organic,3.91,Suburban,2025-05-06,8.6
2616,Retail,Paid Social,35.81,Metro,2024-04-02,5.0
2617,Retail,Organic,5.24,Metro,2024-11-12,8.0
2618,Corporate,Referral,32.59,Suburban,2024-03-07,6.1
2619,Retail,Email,19.86,Remote,2024-11-28,5.8
2620,Retail,Referral,23.31,Rural,2024-06-09,6.4
2621,Corporate,Referral,13.6,Suburban,2025-02-01,7.5
2622,Retail,Referral,20.26,Suburban,2024-11-13,8.0
2623,Retail,Organic,10.95,Remote,2024-09-21,8.0
2624,Retail,Referral,29.05,Suburban,2025-01-20,5.7
2625,Retail,Paid Social,53.41,Suburban,2024-09-28,5.9
2626,Wholesale,Paid Social,14.99,Suburban,2024-01-11,5.2
2627,Retail,Paid Social,49.85,Metro,2024-11-15,6.7
2628,Retail,Paid Social,53.31,Metro,2025-03-16,5.8
2629,Retail,Organic,4.37,Rural,2024-09-01,7.5
2630,Corporate,Organic,6.35,Suburban,2024-04-01,6.7
2631,Retail,Organic,11.27,Metro,2024-01-23,9.7
2632,Retail,Paid Social,61.33,Metro,2024-06-11,4.6
2633,Corporate,Referral,33.9,Remote,2025-02-20,7.3
2634,Retail,Paid Social,34.85,Suburban,2024-06-27,6.2
2635,Corporate,Paid Social,56.51,Suburban,2025-06-07,5.8
2636,Retail,Paid Social,27.1,Metro,2024-06-22,5.2
2637,Retail,Paid Social,54.32,Remote,2024-08-06,3.9
2638,Corporate,Organic,3.82,Rural,2025-02-21,6.8
2639,Corporate,Email,28.25,Suburban,2024-12-05,6.0
2640,Retail,Organic,9.64,Metro,2024-01-09,9.6
2641,Retail,Email,26.12,Suburban,2024-02-14,9.9
2642,Corporate,Email,14.57,Rural,2024-04-14,7.1
2643,Retail,Paid Social,43.65,Rural,2025-04-01,4.4
2644,Retail,Referral,13.48,Remote,2024-01-24,8.7
2645,Retail,Organic,9.06,Suburban,2024-02-01,6.4
2646,Retail,Referral,42.1,Metro,2025-03-25,7.1
2647,Retail,Email,21.3,Suburban,2024-12-06,6.4
2648,Retail,Email,15.0,Rural,2025-06-20,6.6
2649,Wholesale,Email,16.49,Metro,2024-04-20,6.8
2650,Retail,Referral,23.69,Metro,2024-12-13,6.2
2651,Retail,Referral,44.27,Rural,2024-03-16,7.0
2652,Wholesale,Paid Social,84.2,Suburban,2024-11-03,7.3
2653,Retail,Email,20.08,Rural,2024-02-26,7.2
2654,Retail,Email,18.88,Metro,2025-05-04,7.4
2655,Retail,Paid Social,67.39,Metro,2024-08-19,3.4
2656,Retail,Referral,28.94,Metro,2024-05-01,8.9
2657,Retail,Paid Social,54.56,Suburban,2025-06-21,5.3
2658,Wholesale,Paid Social,46.81,Rural,2024-02-11,7.4
2659,Corporate,Organic,12.13,Suburban,2025-03-14,7.8
2660,Retail,Organic,8.09,Suburban,2024-10-01,6.9
2661,Retail,Referral,33.49,Metro,2025-01-07,5.8
2662,Corporate,Paid Social,91.63,Suburban,2024-05-13,8.7
2663,Retail,Paid Social,71.37,Remote,2025-04-21,7.1
2664,Corporate,Organic,9.43,Rural,2024-09-17,8.6
2665,Retail,Paid Social,119.6,Metro,2024-08-08,8.3
2666,Corporate,Email,19.66,Suburban,2024-09-17,7.5
2667,Corporate,Referral,13.09,Metro,2024-06-07,9.4
2668,Retail,Organic,6.88,Metro,2024-06-16,7.0
2669,Retail,Paid Social,89.93,Metro,2024-03-16,7.0
2670,Corporate,Paid Social,38.7,Metro,2024-09-07,5.3
2671,Retail,Paid Social,48.46,Metro,2024-09-06,5.5
2672,Retail,Paid Social,81.92,Rural,2024-07-15,6.2
2673,Retail,Paid Social,57.11,Metro,2025-06-17,4.6
2674,Retail,Paid Social,60.02,Rural,2024-03-28,6.5
2675,Corporate,Paid Social,81.32,Remote,2025-05-14,5.7
2676,Retail,Paid Social,49.1,Suburban,2025-04-13,3.7
2677,Retail,Paid Social,35.57,Suburban,2024-01-14,5.6
2678,Corporate,Email,6.89,Rural,2025-01-25,6.8
2679,Retail,Email,22.65,Metro,2024-04-09,8.2
2680,Retail,Paid Social,66.66,Suburban,2024-01-11,6.4
2681,Retail,Email,12.46,Suburban,2025-04-11,8.9
2682,Corporate,Referral,12.41,Rural,2024-03-18,8.4
2683,Retail,Organic,6.92,Rural,2024-06-20,6.9
2684,Corporate,Paid Social,82.1,Rural,2024-02-14,6.0
2685,Retail,Organic,4.66,Suburban,2024-03-08,7.2
2686,Retail,Email,12.7,Suburban,2024-02-20,7.8
2687,Wholesale,Organic,3.24,Rural,2025-04-08,7.7
2688,Corporate,Email,15.06,Rural,2024-02-26,6.4
2689,Retail,Organic,9.35,Suburban,2025-02-18,7.6
2690,Retail,Paid Social,100.07,Remote,2024-03-13,6.7
2691,Retail,Referral,26.18,Rural,2025-05-07,6.6
2692,Retail,Paid Social,61.03,Suburban,2025-04-22,6.5
2693,Corporate,Referral,32.63,Metro,2024-12-18,5.9
2694,Corporate,Referral,30.96,Metro,2025-03-25,9.1
2695,Retail,Referral,18.22,Rural,2024-06-20,8.4
2696,Retail,Organic,17.21,Metro,2025-03-23,9.6
2697,Retail,Email,17.8,Suburban,2024-04-03,5.9
2698,Retail,Organic,8.95,Suburban,2024-12-01,9.0
2699,Corporate,Paid Social,71.92,Rural,2025-05-19,7.2
2700,Retail,Referral,27.46,Rural,2025-02-01,7.6
2701,Retail,Email,30.2,Rural,2024-05-25,6.7
2702,Retail,Paid Social,51.38,Metro,2025-02-25,4.8
2703,Wholesale,Paid Social,76.1,Metro,2025-04-17,4.5
2704,Retail,Email,19.32,Suburban,2025-05-21,6.3
2705,Retail,Email,25.86,Metro,2025-02-12,5.7
2706,Retail,Paid Social,58.13,Suburban,2025-02-27,8.0
2707,Retail,Referral,20.5,Remote,2025-03-02,6.0
2708,Retail,Organic,10.93,Suburban,2025-02-09,7.8
2709,Retail,Organic,9.43,Suburban,2024-03-20,8.1
2710,Retail,Email,11.44,Suburban,2025-03-23,7.6
2711,Retail,Referral,37.46,Rural,2024-04-07,8.3
2712,Corporate,Organic,10.93,Suburban,2024-11-23,8.7
2713,Retail,Organic,7.7,Suburban,2024-07-13,7.1
2714,Retail,Organic,6.13,Metro,2024-04-25,7.7
2715,Retail,Referral,27.64,Suburban,2024-06-08,7.4
2716,Corporate,Organic,10.64,Metro,2024-02-20,9.2
2717,Corporate,Paid Social,33.31,Suburban,2024-08-06,8.6
2718,Corporate,Referral,27.76,Rural,2024-08-04,6.4
2719,Retail,Organic,10.61,Metro,2024-08-20,5.2
2720,Retail,Paid Social,19.66,Suburban,2024-02-20,6.8
2721,Retail,Paid Social,65.53,Metro,2024-11-09,7.4
2722,Retail,Email,23.56,Metro,2024-04-17,9.5
2723,Retail,Paid Social,72.46,Metro,2025-04-27,7.0
2724,Retail,Paid Social,76.44,Metro,2024-01-10,7.8
2725,Retail,Organic,6.69,Remote,2024-01-15,9.6
2726,Retail,Email,9.68,Remote,2024-06-06,9.0
2727,Retail,Email,3.6,Suburban,2024-08-15,8.3
2728,Retail,Organic,12.37,Suburban,2025-06-25,6.1
2729,Corporate,Paid Social,74.66,Rural,2024-10-18,6.1
2730,Retail,Referral,35.68,Rural,2024-07-04,8.2
2731,Corporate,Organic,5.1,Suburban,2025-04-21,7.5
2732,Retail,Organic,11.22,Metro,2024-05-12,7.6
2733,Corporate,Paid Social,34.95,Suburban,2025-05-01,8.0
2734,Corporate,Paid Social,46.35,Remote,2024-08-18,5.2
2735,Retail,Organic,8.5,Metro,2024-06-09,8.6
2736,Wholesale,Paid Social,73.94,Suburban,2024-06-28,6.5
2737,Retail,Organic,14.72,Metro,2024-01-28,6.6
2738,Retail,Paid Social,57.68,Metro,2025-01-19,4.8
2739,Corporate,Email,11.07,Rural,2024-11-18,5.2
2740,Retail,Paid Social,45.49,Metro,2024-12-09,6.7
2741,Retail,Organic,5.25,Remote,2024-12-02,7.5
2742,Retail,Referral,46.21,Rural,2024-01-02,6.8
2743,Retail,Organic,11.03,Metro,2025-04-13,5.3
2744,Retail,Email,26.9,Rural,2024-10-09,7.7
2745,Retail,Paid Social,57.7,Rural,2025-01-27,5.9
2746,Retail,Email,17.99,Suburban,2024-01-09,6.3
2747,Retail,Organic,10.8,Suburban,2025-02-07,6.4
2748,Retail,Organic,5.98,Rural,2025-01-23,7.3
2749,Retail,Paid Social,56.76,Suburban,2024-07-24,6.7
2750,Corporate,Organic,5.3,Metro,2025-05-11,7.2
2751,Retail,Organic,6.21,Metro,2024-12-03,6.2
2752,Retail,Email,18.39,Metro,2025-05-03,7.1
2753,Corporate,Email,11.43,Suburban,2025-03-15,8.5
2754,Wholesale,Organic,9.14,Metro,2024-04-25,7.6
2755,Retail,Referral,26.85,Suburban,2025-06-11,7.9
2756,Retail,Email,16.57,Suburban,2025-02-01,6.8
2757,Corporate,Referral,15.73,Rural,2024-04-11,6.7
2758,Corporate,Email,18.84,Suburban,2025-03-01,6.1
2759,Retail,Email,13.96,Remote,2024-08-12,5.2
2760,Retail,Paid Social,62.84,Remote,2025-04-14,7.5
2761,Retail,Email,26.79,Metro,2024-04-21,7.8
2762,Retail,Referral,11.47,Suburban,2024-05-02,7.9
2763,Wholesale,Organic,16.69,Metro,2024-07-14,8.0
2764,Retail,Paid Social,60.69,Rural,2024-09-05,6.5
2765,Retail,Organic,9.65,Suburban,2024-12-14,6.7
2766,Retail,Referral,16.47,Metro,2024-04-28,7.4
2767,Corporate,Paid Social,82.56,Metro,2025-01-21,5.5
2768,Retail,Email,16.99,Suburban,2024-01-24,10.0
2769,Corporate,Referral,20.06,Rural,2024-06-02,9.0
2770,Retail,Referral,18.24,Rural,2024-12-22,8.0
2771,Retail,Organic,6.93,Metro,2024-05-25,9.2
2772,Retail,Email,21.35,Metro,2024-08-19,8.7
2773,Retail,Referral,25.73,Suburban,2024-11-22,6.1
2774,Wholesale,Organic,7.84,Suburban,2024-05-02,7.3
2775,Retail,Email,12.31,Metro,2025-06-21,7.2
2776,Retail,Paid Social,48.15,Metro,2025-04-24,6.8
2777,Retail,Email,14.31,Rural,2025-06-07,6.9
2778,Retail,Paid Social,70.28,Suburban,2024-09-14,6.0
2779,Retail,Organic,10.65,Rural,2024-07-12,7.0
2780,Corporate,Organic,11.19,Suburban,2025-06-03,8.9
2781,Retail,Organic,7.99,Suburban,2025-02-04,5.9
2782,Retail,Organic,9.53,Suburban,2025-03-09,7.1
2783,Retail,Paid Social,58.97,Metro,2024-04-04,3.9
2784,Retail,Paid Social,30.64,Metro,2025-04-15,4.9
2785,Retail,Organic,7.14,Remote,2024-10-02,8.0
2786,Retail,Email,15.0,Rural,2025-02-01,7.6
2787,Retail,Email,9.69,Rural,2025-03-18,6.8
2788,Corporate,Paid Social,51.79,Metro,2024-02-08,7.4
2789,Corporate,Referral,25.35,Metro,2024-02-11,9.4
2790,Corporate,Paid Social,41.6,Metro,2024-02-10,6.0
2791,Retail,Email,12.31,Remote,2024-12-14,7.5
2792,Retail,Organic,14.19,Rural,2025-05-13,7.1
2793,Corporate,Email,5.18,Suburban,2024-01-04,8.0
2794,Retail,Referral,22.17,Remote,2024-03-01,6.4
2795,Retail,Referral,12.34,Metro,2024-09-13,10.0
2796,Retail,Paid Social,48.47,Suburban,2024-08-16,7.5
2797,Corporate,Paid Social,58.44,Metro,2024-02-22,4.7
2798,Retail,Paid Social,44.22,Metro,2024-11-06,5.2
2799,Retail,Email,22.59,Remote,2025-05-03,7.7
2800,Retail,Email,28.81,Rural,2024-04-17,6.8
2801,Retail,Referral,32.42,Metro,2024-01-26,8.5
2802,Retail,Paid Social,80.44,Metro,2024-05-07,5.7
2803,Retail,Organic,2.48,Suburban,2024-04-03,9.4
2804,Retail,Paid Social,57.62,Metro,2024-09-12,6.1
2805,Corporate,Organic,9.87,Suburban,2024-02-16,10.0
2806,Corporate,Organic,11.48,Suburban,2024-07-18,8.3
2807,Retail,Paid Social,93.56,Metro,2024-03-04,4.5
2808,Wholesale,Email,26.55,Metro,2025-01-19,9.7
2809,Retail,Organic,11.59,Metro,2024-09-10,8.9
2810,Corporate,Organic,18.53,Remote,2024-02-01,8.1
2811,Retail,Organic,8.39,Metro,2024-01-26,8.4
2812,Retail,Referral,21.11,Suburban,2024-09-15,6.4
2813,Retail,Email,19.42,Metro,2024-11-09,5.0
2814,Retail,Organic,4.34,Suburban,2024-04-23,7.5
2815,Retail,Organic,8.27,Metro,2024-06-23,9.3
2816,Retail,Paid Social,30.92,Metro,2024-11-06,6.6
2817,Retail,Organic,5.88,Rural,2024-09-27,9.7
2818,Retail,Paid Social,59.92,Rural,2024-03-15,7.7
2819,Retail,Paid Social,79.09,Metro,2024-08-08,6.1
2820,Wholesale,Referral,35.11,Metro,2024-04-13,9.2
2821,Retail,Organic,4.15,Remote,2025-05-06,9.4
2822,Wholesale,Email,34.61,Metro,2025-03-24,7.1
2823,Retail,Organic,8.59,Metro,2024-06-08,7.3
2824,Retail,Referral,26.4,Suburban,2024-05-13,8.0
2825,Retail,Referral,7.82,Metro,2024-03-02,4.9
2826,Retail,Email,13.04,Suburban,2025-02-27,7.5
2827,Retail,Paid Social,80.9,Suburban,2025-05-09,7.0
2828,Corporate,Organic,8.68,Suburban,2024-05-19,7.8
2829,Retail,Email,18.86,Suburban,2024-12-10,7.6
2830,Corporate,Email,19.82,Suburban,2024-05-16,7.1
2831,Retail,Organic,2.23,Rural,2025-05-16,5.2
2832,Retail,Paid Social,60.26,Metro,2024-06-09,8.1
2833,Retail,Paid Social,87.35,Metro,2024-02-13,5.7
2834,Wholesale,Email,26.69,Suburban,2025-04-17,6.5
2835,Retail,Email,17.0,Metro,2025-06-07,8.8
2836,Retail,Email,30.51,Metro,2024-08-04,8.4
2837,Retail,Email,7.93,Metro,2025-05-05,7.5
2838,Retail,Organic,4.11,Suburban,2024-05-12,8.5
2839,Wholesale,Paid Social,95.55,Metro,2024-05-06,4.7
2840,Corporate,Organic,10.31,Rural,2024-10-08,7.5
2841,Corporate,Email,15.69,Rural,2024-11-20,8.8
2842,Wholesale,Paid Social,61.0,Suburban,2024-07-19,5.3
2843,Corporate,Paid Social,47.48,Metro,2025-03-27,4.9
2844,Retail,Organic,9.11,Rural,2025-03-22,7.7
2845,Retail,Organic,8.79,Metro,2024-03-12,7.7
2846,Retail,Paid Social,62.36,Remote,2025-06-27,6.9
2847,Retail,Organic,3.36,Suburban,2024-03-26,5.9
2848,Retail,Organic,9.06,Metro,2024-10-07,4.5
2849,Retail,Email,13.76,Rural,2024-08-05,8.3
2850,Wholesale,Paid Social,44.25,Suburban,2024-09-25,4.8
2851,Wholesale,Paid Social,84.8,Suburban,2024-03-25,5.4
2852,Retail,Paid Social,101.05,Suburban,2024-07-24,3.5
2853,Corporate,Email,33.54,Suburban,2024-01-13,8.4
2854,Retail,Paid Social,73.7,Rural,2025-06-25,6.5
2855,Retail,Email,15.88,Rural,2024-03-22,7.6
2856,Retail,Referral,23.3,Metro,2024-09-21,8.2
2857,Retail,Email,21.24,Suburban,2024-04-17,4.7
2858,Retail,Paid Social,54.44,Suburban,2024-04-08,4.9
2859,Retail,Email,28.55,Suburban,2024-08-21,6.7
2860,Retail,Paid Social,25.36,Suburban,2025-06-25,5.2
2861,Retail,Paid Social,56.68,Metro,2024-09-25,5.8
2862,Wholesale,Paid Social,76.42,Rural,2025-06-17,6.4
2863,Retail,Paid Social,46.79,Metro,2025-03-02,7.3
2864,Retail,Organic,7.04,Metro,2024-08-21,5.8
2865,Retail,Paid Social,72.69,Suburban,2025-05-08,6.1
2866,Retail,Organic,14.07,Metro,2024-07-06,8.5
2867,Retail,Paid Social,38.71,Metro,2024-10-03,5.0
2868,Retail,Paid Social,37.37,Metro,2025-01-05,5.9
2869,Retail,Referral,14.54,Suburban,2024-11-14,8.4
2870,Retail,Organic,1.85,Remote,2025-03-08,7.6
2871,Corporate,Paid Social,35.61,Suburban,2024-03-11,6.9
2872,Retail,Paid Social,44.49,Metro,2024-09-15,6.2
2873,Retail,Organic,12.93,Rural,2024-12-15,7.2
2874,Retail,Organic,6.75,Metro,2024-06-12,6.2
2875,Retail,Organic,8.13,Remote,2025-04-13,7.9
2876,Retail,Organic,4.18,Suburban,2024-06-25,7.7
2877,Retail,Organic,10.53,Metro,2024-06-08,6.4
2878,Retail,Paid Social,95.76,Suburban,2024-06-01,6.8
2879,Retail,Paid Social,46.02,Metro,2025-01-23,7.6
2880,Retail,Organic,14.9,Rural,2024-03-03,6.8
2881,Retail,Organic,9.46,Metro,2024-03-22,6.7
2882,Retail,Organic,8.07,Rural,2025-03-10,6.7
2883,Retail,Paid Social,69.2,Rural,2024-04-24,4.1
2884,Corporate,Paid Social,69.03,Rural,2024-02-05,8.5
2885,Wholesale,Paid Social,95.43,Rural,2024-05-05,5.6
2886,Wholesale,Organic,10.08,Metro,2024-08-12,6.6
2887,Retail,Organic,10.16,Suburban,2024-01-12,6.2
2888,Retail,Referral,19.79,Rural,2025-04-21,7.3
2889,Retail,Organic,11.36,Metro,2024-03-19,6.8
2890,Retail,Organic,4.17,Metro,2024-08-28,9.3
2891,Retail,Organic,8.44,Metro,2024-04-19,6.1
2892,Retail,Referral,52.83,Metro,2024-06-06,6.0
2893,Retail,Paid Social,16.92,Rural,2024-01-03,6.8
2894,Retail,Paid Social,66.2,Suburban,2025-06-08,6.0
2895,Retail,Referral,26.72,Suburban,2025-05-28,7.5
2896,Retail,Organic,7.09,Remote,2024-03-22,8.3
2897,Wholesale,Referral,21.95,Metro,2024-04-21,8.0
2898,Retail,Organic,8.37,Rural,2025-04-08,7.5
2899,Retail,Paid Social,57.46,Metro,2024-08-14,4.4
2900,Wholesale,Paid Social,66.0,Metro,2024-02-20,4.1
2901,Retail,Paid Social,53.22,Metro,2024-03-27,5.3
2902,Retail,Referral,44.22,Metro,2024-08-17,6.5
2903,Corporate,Organic,6.99,Metro,2024-11-01,7.9
2904,Retail,Referral,29.7,Suburban,2024-12-24,5.6
2905,Retail,Paid Social,49.96,Metro,2024-03-27,5.6
2906,Corporate,Email,25.47,Metro,2024-07-01,7.0
2907,Corporate,Referral,31.33,Suburban,2024-05-11,7.8
2908,Corporate,Organic,9.68,Metro,2024-10-28,8.1
2909,Wholesale,Referral,13.73,Rural,2024-06-27,7.4
2910,Retail,Paid Social,48.46,Remote,2024-04-27,5.3
2911,Corporate,Email,31.49,Suburban,2025-03-28,8.7
2912,Retail,Organic,4.95,Suburban,2024-11-01,7.2
2913,Retail,Paid Social,73.54,Suburban,2024-09-05,7.8
2914,Corporate,Email,10.44,Suburban,2024-03-14,6.8
2915,Corporate,Paid Social,80.15,Remote,2024-02-17,6.1
2916,Corporate,Organic,5.25,Remote,2025-03-12,7.4
2917,Retail,Organic,4.15,Suburban,2025-06-08,7.9
2918,Retail,Referral,16.88,Suburban,2024-11-08,7.3
2919,Retail,Organic,5.78,Rural,2024-01-17,7.7
2920,Retail,Email,21.24,Metro,2024-09-28,9.0
2921,Corporate,Referral,24.69,Suburban,2024-06-24,9.1
2922,Corporate,Organic,3.62,Suburban,2024-01-05,8.9
2923,Retail,Organic,7.89,Suburban,2024-03-05,6.0
2924,Retail,Email,8.85,Metro,2024-09-08,5.8
2925,Retail,Organic,10.57,Metro,2024-08-21,7.9
2926,Retail,Paid Social,76.88,Metro,2024-11-01,7.0
2927,Retail,Email,17.81,Suburban,2025-01-20,6.6
2928,Wholesale,Paid Social,66.89,Remote,2024-05-17,5.3
2929,Retail,Paid Social,93.54,Rural,2024-06-19,7.8
2930,Wholesale,Email,16.74,Metro,2025-01-25,8.0
2931,Retail,Paid Social,45.0,Metro,2024-04-17,7.4
2932,Corporate,Organic,10.32,Rural,2024-02-18,7.1
2933,Retail,Paid Social,41.61,Rural,2025-04-14,5.5
2934,Corporate,Referral,21.89,Suburban,2024-04-19,8.9
2935,Retail,Email,13.21,Metro,2024-03-11,6.9
2936,Corporate,Paid Social,49.37,Metro,2025-02-02,5.4
2937,Wholesale,Paid Social,57.5,Rural,2024-10-01,5.0
2938,Retail,Organic,11.6,Suburban,2024-03-21,7.0
2939,Retail,Organic,12.42,Metro,2025-04-18,8.7
2940,Retail,Organic,11.7,Remote,2024-05-12,5.8
2941,Corporate,Referral,27.36,Suburban,2025-01-21,8.6
2942,Retail,Organic,6.97,Remote,2024-12-14,6.8
2943,Retail,Email,0.0,Suburban,2025-03-08,6.9
2944,Retail,Organic,9.47,Suburban,2025-02-17,7.4
2945,Retail,Organic,0.0,Remote,2025-01-11,7.3
2946,Corporate,Paid Social,27.38,Remote,2024-01-28,5.8
2947,Corporate,Paid Social,59.09,Remote,2025-05-21,5.6
2948,Corporate,Email,20.12,Rural,2024-03-21,6.5
2949,Corporate,Referral,19.49,Suburban,2024-05-20,9.4
2950,Corporate,Referral,39.36,Metro,2024-09-20,7.8
2951,Retail,Organic,9.85,Metro,2024-06-22,7.4
2952,Wholesale,Email,16.0,Remote,2024-11-13,6.4
2953,Retail,Organic,13.55,Metro,2024-01-24,7.1
2954,Retail,Referral,39.65,Rural,2024-09-01,7.0
2955,Corporate,Paid Social,71.23,Remote,2024-07-19,7.0
2956,Retail,Paid Social,48.05,Remote,2024-12-16,5.2
2957,Retail,Organic,5.8,Remote,2024-10-01,4.9
